"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Cameroon","CMR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","34894687.0111592","35816817.92","44058776.928","47241252.022333","54257413.0092768","73474945.518697","74068446.3427961","75994817.8994636","123312866.451422","161268868.474522","160872159.628786","139952159.952065","148978279.752","168206549.914","190520254.413","200442997.376751","280882438.344","309143143.296","280446206.544","259140181.032","353602816.47","344178401.418","296083583.77","380576350.451226","208107150.942754","253336784.040614","242058559.138638","214718522.445","240160461.47433","221804339.424284","176498236.8069","230446931.769975","319765817.2968","450951581.1308","504784837.7926","549704698.6003","518521290.1983","653619943.8549","707092792.9324","790054626.8192","806400124.4312","852198418.104","793248441.1815","887322907.2136","967390908.76","851525339.7832","891255109.288","949717762.66","1051468354.1884","1040586269.2356","1069859579.6224","",
"Congo, Dem. Rep.","COD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48702392.034085","46170963.2555952","51073393.8836501","53779494.0306403","55101991.4526057","42549974.2983216","194786595.167861","76937527.8180613","95880005.0041263","103238083.832893","123167613.046425","146744485.033515","185776226.387576","221655454.402691","262911987.432975","262966633.055664","313955080.0656","417236178.743998","520948976.434404","615293718.0334","677102825.4788","723611593.4898","748714526.4366","761080575.7708","944806215.8872","1008611475.7338","977348244.009","",
"Congo, Rep.","COG","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","15285174.1044","17330555.6875","20622398.0562","27128776.688","30182962.5429","48697557.612","58107306.7575","48240766.0576925","72526263.6912","82931246.1","101916306.03","105355021.072","112628591.184342","107123625.638203","92999294.28","136285092.978389","126649532.479669","157298122.107801","128391384.38934","136495290.72904","156469073.217275","153444692.211619","172062118.111943","205405280.465","104500808.43","101948238.241","86571876.8883736","98831385.9586583","76887664.36","79903427.7429243","102982005.157499","82174422.9804741","83628637.7518","97674997.5432","105473035.9521","127053038.6244","172169235.5544","185475068.1756","256375226.4696","224921915.7696","307682527.5468","354594813.2244","421783255.782","442067924.2644","457420174.8984","297855573.4728","247597858.7964","240213273.8544","293580669.2364","252433644.5736","216701576.9604","",
"Colombia","COL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","122193988.132224","132971862.332744","147385831.900017","175748065.361071","211926399.324166","222225619.259373","260636759.24564","333138646.131512","366765937.28","470036079.635","563643257.869","897603156.8","1033301464.63826","1087931290.494","1063665618.446","963362940.576","896251071.645005","859582513.075","974156220.439993","1005508940.949","1047399165.496","1035900400.964","1797177386.976","1741265439.255","2005326017.375","2272775077.425","2567630146.005","3219134360","2994668681.2596","2870136455.20382","3587914362.04548","3792458781.60366","4048915040.90727","3787616800.46924","4565200000","5822000000","6248600000","7440000000","8283600000","8820000000","10784043941.2331","10464600000","11388300000","13538448064.06","12839000000","9794932348.0716","9819719488.01848","10776144626.6149","12981702697.5961","12583490958.406","10592432262.4557","",
"Comoros","COM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","8359744.5313564","7721924.50314491","7249247.01440208","7506233.80962601","7229354.2607817","7680402.58088569","10905823.2856049","13218010.2693648","13913719.7463893","13461446.755197","16727760.894","16943933.896","18450290.452","17733445.5909","12942358.6420254","15579701.8416","16604314.4598823","15274754.6432198","7657930.1041688","8029869.99926782","7471498.43530972","8164774.88099129","9270773.77915861","12043021.7878579","14113994.5154722","14752998.3631078","15957016.6083283","18469227.9823766","21420867.0817018","21438338.2320334","21757692.8502706","24799048.1801297","24877982.9160088","27691821.6152271","28865496.6517402","24585752.8604462","25810346.0081045","27463086.7655663","30047726.3036572","29683625.6078619","31110774.9955886","",
"Cabo Verde","CPV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","5169571.26534197","5211829.92165841","5069120.18942216","4899474.44496382","3570649.4964","3474953.3988","5865633.18045568","5875754.2525","8856418.25537994","9043935.21567353","10330605.5762843","9630727.902","13967320.7634298","19147488.287412","15829805.917437","18882359.9715278","19388989.6952162","18977657.2216459","20138766.7416","26959667.50092","24875757.4499466","27031315.4481067","30130426.48329","43749743.2085879","56542221.1848","52968164.7056249","53677946.2645","69530897.128","88331423.9613","78751005.0112","78125323.6902","89818252.2486","84611498.8708605","91792651.6577594","91984675.2513503","81037449.5609758","83604939.7375883","89014540.2499923","100089877.354615","101088442.141193","86638294.753479","",
"Costa Rica","CRI","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","48451507.925","60272948.4597285","68265954.4264316","84609681.1010386","92380033.2556859","119380909.032","147226867.137","201931274.44607","230080200.685575","217605882.088","323074290.91","144326350.69536","114541500.164","109713637.761","141060203.298","123658137.87","140932845.086","144018983.742","132612726.838","155172024.544","237121726.784883","231402688.968","284463836.212","309444529.119","343025547.711","377164329.036","439970351.776","626452071.89554","704051846.340032","752715181.3616","680457779.1275","730139488.8568","659594574.5232","671390170.666751","709378811.7928","816286952.663807","988949466.253879","1240477816.44622","1510376513.85","1843363237.564","2339315767.33788","2742056191.9532","3135609995.34625","3471676576.48434","3499721187.65355","3762451374.29428","3895001184.20708","4090069233.83885","4115755455.41404","4271583169.27809","4134948041.52777","",
"Caribbean small states","CSS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","359900551.902135","437130098.683012","514283278.974745","631397578.079544","721071028.662511","823574370.521531","871738578.4829","898043815.769265","1155193782.864","1248765415.04","1484387350","1462393599.062","1561647123.796","1459526003.266","1604582879.876","1550199849.327","1757272157.404","1754744602.055","1754522361.475","1702399237.248","1710131276.743","1646521347.456","1566790666.992","1519537702.329","1595893402.305","1517381982.747","1201700500","1516828515.4147","1793724698.664","2001494799.3956","2179872240","2341595470","2684557852.68","3026932967.77504","3375994067.95","3860777457.59","4227321280","6744371400","8371129110","8019989900","8182769600","8837172600","9386194600","9917002600","10356233210","11190421400","11720188600","12424159700","12824607500","","","",
"Curacao","CUW","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147014487.702113","153957484.377736","155207386.250321","156819516.092645","157629694.905451","155511506.727593","156771573.107124","157094483.229777","157158122.302409","130822838.077475","",
"Cayman Islands","CYM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","19662595.1718","21562335.7742","28266894.732","38966845.5","69580083.584","73633502.775","76104310.73","77765097.672","77548599.984","82800415.356","100838305.095","121036933.743","135556243.904","145035466.976","172273180.16","189341512.503","240323571.04","242398248.185","272808545.373","358387291.076","441770422.099705","418438787.149847","490879457.67096","434403570.5665","457365842.22767","485686859.1104","567554829.5912","854007394.7952","970945866","1032773124.7461","1148994398.2206","1375151223.2527","1654245232.742","1646444228.09839","1577703123.7158","1680518605.788","1521848987.03444","1495130776.88284","1450326102.33547","1203526786.62326","1209368490.19947","1206973061.50941","1337911817.35811","1334514928.50644","1258628942.30608","",
"Czech Republic","CZE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1147346598.64581","1595167181.439","2059352980.97","2446808628.471","2522593460.34","2558399685.18559","2175666561.10079","2181173081.8295","2073397872.8232","2306443288.8","2931875859.071","3781963405.2935","4332000000","4807700000","5894700000","6568200000","7969800000","7662100000","7584900000","8482200000","7975500000","7747088607.58259","7364063197.86838","9963006697.76766","10293693089.8518","7604907952.15448","8675501790.07914","8749335847.86704","8749335847.86704","",
"Germany","DEU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","8897000000","10291000000","12341000000","16359000000","18286000000","20213000000","21402000000","24682000000","30586000000","36285000000","39114000000","32882000000","31898000000","31734000000","29971000000","30299000000","43050000000","53300000000","57810000000","57810000000","73390000000","77080000000","87740000000","84870000000","90200000000","108360000000","105000000000","95099334330","90949982445.9657","89023902024.9684","78914919098.8947","79015099249.079","84034364128.751","101379370511.469","116302207435.211","118095027445.063","125248000000","145393000000","160225000000","161355000000","161928000000","174336000000","168587000000","170417918373.575","177367141372.706","152008270878.612","156636234023.933","166840774684.869","181444874325.72","177461938060.033","174806647216.242","",
"Djibouti","DJI","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15453273.3888","18561299.7784971","20803318.0684851","24300617.0291043","27334482.3081593","29739266.6355704","32750474.0245515","36151341.8846804","40666869.5526333","52536611.1770913","43941123.5367963","48772027.5792777","54322158.6237274","60100028.6032004","57686622.676555","61503926.6978069","68025896.8254983","80511303.834969","83552545.0213768","89418723.7606749","97371279.4139852","107778576.944576","157226898.49782","170963298.354642","187524352.363654","196910063.015757","204808475.090187","223991791.299423","252093336.299608","256388728.425297","",
"Dominica","DMA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","2477139.16014","3074231.64024","2965558.98006","3947651.27982","4460799.11994","4845289.14018","5303920.34016","5771881.8216","6329964.3804","7168545.7596","7775264.12","7798988.1706","8876269.3509","9796153.55096875","10571870.8284","11303651.7147156","11920238.0323406","12628020.0491406","13020309.2437812","13631172.7550188","14259204.6854188","15359259.26","15310740.74","14707592.595","15754833.335","15263296.295","15814746.295","16693348.15","16763801.85","18762375.925","20087961.11","21992640.74","23770925.925","24219259.26","24523888.89","23823333.335","23939444.445","27769629.63","25962777.78","27971481.48","25432962.965","27597037.035","30082450","25901151.85","",
"Denmark","DNK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","773264262.682","974320771.32","1210904673.841","1560586519.731","1825452134.1","2336174098.718","2785774782.25245","2492979894.05","3089028827.088","3430419410.551","3708096461.275","3722300177.58763","3607866935.64168","3632094346.28114","3523325069.75656","3732064493.7441","4943590035.854","6466000000","7056000000","6372000000","8991310086","7370000000","10516324112","10640000000","11169000000","13104000000","13984000000","13187963010","13515681819.3442","13192177877.4088","12213956089.466","12571200000","13692800000","16675200000","19530000000","20452200000","20820800000","23240400000","25204200000","25790400000","25963800000","28325700000","21548653152.7043","27367316211.9295","25235822602.2721","21793186570.2444","22710614837.473","24289079108.4777","26295256733.9567","25650413925.767","26366905934.8667","",
"Dominican Republic","DOM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","36905002.5","35690697.141","38513000","50414742.738513","62627598.348","77147921.969487","59179498.5","67612503","81113800","99921601.8","96307501.5","118433716.363215","123358404.8","133198401.6","149590495.5","61431397.261","70528740.42","61739649.1425535","56433736.1892735","71183466.5854016","75487402.4451136","105667153.588694","78149743","99072339.2","125663553.666","174552079.229","227719404.172","380102120.570962","444830105.42794","444467465.33135","479289551.400352","495106213.6594","488526090.5236","371850328.354725","376969745.173076","615561670.456769","647162748.11424","741795731.703643","844152504.379758","868072698.267559","991982789.694385","1090435071.81601","1165638529.56","1504219782.15606","1610606267.72292","1718833326.86663","1825217542.2849","1919770581.03176","2062342968.30064","2138126056.75921","1889039413.39494","",
